,state,state_po,district,county_fips,party_simplified,votes,totalVotes,votePercentage
7643,TEXAS,TX,13,48341.0,LIBERTARIAN,100,5455,0.01833180568285976
7644,TEXAS,TX,13,48341.0,REPUBLICAN,4275,5455,0.7836846929422548
7645,TEXAS,TX,13,48345.0,DEMOCRAT,42,640,0.065625
7646,TEXAS,TX,13,48345.0,LIBERTARIAN,6,640,0.009375
7647,TEXAS,TX,13,48345.0,REPUBLICAN,592,640,0.925
7648,TEXAS,TX,13,48357.0,DEMOCRAT,278,3116,0.08921694480102696
7649,TEXAS,TX,13,48357.0,LIBERTARIAN,45,3116,0.014441591784338896
7650,TEXAS,TX,13,48357.0,REPUBLICAN,2793,3116,0.8963414634146342
7651,TEXAS,TX,13,48359.0,DEMOCRAT,81,992,0.08165322580645161
7652,TEXAS,TX,13,48359.0,LIBERTARIAN,13,992,0.01310483870967742
7653,TEXAS,TX,13,48359.0,REPUBLICAN,898,992,0.905241935483871
7654,TEXAS,TX,13,48375.0,DEMOCRAT,9558,32818,0.2912426107623865
7655,TEXAS,TX,13,48375.0,LIBERTARIAN,809,32818,0.024651106100310804
7656,TEXAS,TX,13,48375.0,REPUBLICAN,22451,32818,0.6841062831373027
7657,TEXAS,TX,13,48381.0,DEMOCRAT,12184,64149,0.1899328126705015
7658,TEXAS,TX,13,48381.0,LIBERTARIAN,1450,64149,0.022603625933373863
7659,TEXAS,TX,13,48381.0,REPUBLICAN,50515,64149,0.7874635613961246
7660,TEXAS,TX,13,48393.0,DEMOCRAT,19,546,0.0347985347985348
7661,TEXAS,TX,13,48393.0,LIBERTARIAN,6,546,0.01098901098901099
7662,TEXAS,TX,13,48393.0,REPUBLICAN,521,546,0.9542124542124543
7663,TEXAS,TX,13,48421.0,DEMOCRAT,95,981,0.09683995922528033
7664,TEXAS,TX,13,48421.0,LIBERTARIAN,20,981,0.020387359836901122
7665,TEXAS,TX,13,48421.0,REPUBLICAN,866,981,0.8827726809378186
7666,TEXAS,TX,13,48437.0,DEMOCRAT,483,2315,0.20863930885529158
7667,TEXAS,TX,13,48437.0,LIBERTARIAN,41,2315,0.017710583153347732
7668,TEXAS,TX,13,48437.0,REPUBLICAN,1791,2315,0.7736501079913607
7669,TEXAS,TX,13,48483.0,DEMOCRAT,163,2287,0.07127240926978574
7670,TEXAS,TX,13,48483.0,LIBERTARIAN,27,2287,0.011805859204197638
7671,TEXAS,TX,13,48483.0,REPUBLICAN,2097,2287,0.9169217315260166
7672,TEXAS,TX,13,48485.0,DEMOCRAT,11994,44992,0.26658072546230444
7673,TEXAS,TX,13,48485.0,LIBERTARIAN,1186,44992,0.026360241820768137
7674,TEXAS,TX,13,48485.0,REPUBLICAN,31812,44992,0.7070590327169275
7675,TEXAS,TX,13,48487.0,DEMOCRAT,894,4386,0.20383036935704515
7676,TEXAS,TX,13,48487.0,LIBERTARIAN,69,4386,0.01573187414500684
7677,TEXAS,TX,13,48487.0,REPUBLICAN,3423,4386,0.780437756497948
7678,TEXAS,TX,13,48497.0,DEMOCRAT,2420,19799,0.12222839537350372
7679,TEXAS,TX,13,48497.0,LIBERTARIAN,395,19799,0.01995050255063387
7680,TEXAS,TX,13,48497.0,REPUBLICAN,16984,19799,0.8578211020758624
7681,TEXAS,TX,14,48039.0,DEMOCRAT,18700,63945,0.2924388146063023
7682,TEXAS,TX,14,48039.0,REPUBLICAN,45245,63945,0.7075611853936977
7683,TEXAS,TX,14,48071.0,DEMOCRAT,0,0,
7684,TEXAS,TX,14,48071.0,REPUBLICAN,0,0,
7685,TEXAS,TX,14,48167.0,DEMOCRAT,55672,152808,0.3643264750536621
7686,TEXAS,TX,14,48167.0,REPUBLICAN,97136,152808,0.6356735249463379
7687,TEXAS,TX,14,48245.0,DEMOCRAT,44202,92362,0.47857343929321583
7688,TEXAS,TX,14,48245.0,REPUBLICAN,48160,92362,0.5214265607067842
7689,TEXAS,TX,15,48047.0,DEMOCRAT,1553,2363,0.6572154041472704
7690,TEXAS,TX,15,48047.0,LIBERTARIAN,26,2363,0.011002962336013541
7691,TEXAS,TX,15,48047.0,REPUBLICAN,784,2363,0.331781633516716
7692,TEXAS,TX,15,48131.0,DEMOCRAT,2815,4533,0.6210015442311935
7693,TEXAS,TX,15,48131.0,LIBERTARIAN,76,4533,0.016765938671961175
7694,TEXAS,TX,15,48131.0,REPUBLICAN,1642,4533,0.36223251709684534
7695,TEXAS,TX,15,48187.0,DEMOCRAT,20257,61595,0.3288740969234516
7696,TEXAS,TX,15,48187.0,LIBERTARIAN,1476,61595,0.023962984008442243
7697,TEXAS,TX,15,48187.0,REPUBLICAN,39862,61595,0.6471629190681062
7698,TEXAS,TX,15,48215.0,DEMOCRAT,87193,146491,0.5952106272740305
7699,TEXAS,TX,15,48215.0,LIBERTARIAN,2569,146491,0.01753691353052406
7700,TEXAS,TX,15,48215.0,REPUBLICAN,56729,146491,0.38725245919544543
7701,TEXAS,TX,15,48247.0,DEMOCRAT,1398,1891,0.7392913802221047
7702,TEXAS,TX,15,48247.0,LIBERTARIAN,10,1891,0.005288207297726071
7703,TEXAS,TX,15,48247.0,REPUBLICAN,483,1891,0.2554204124801692
7704,TEXAS,TX,15,48255.0,DEMOCRAT,1322,5038,0.26240571655418815
7705,TEXAS,TX,15,48255.0,LIBERTARIAN,61,5038,0.012107979356887654
7706,TEXAS,TX,15,48255.0,REPUBLICAN,3655,5038,0.7254863040889242
7707,TEXAS,TX,15,48297.0,DEMOCRAT,778,4936,0.15761750405186387
7708,TEXAS,TX,15,48297.0,LIBERTARIAN,53,4936,0.01073743922204214
7709,TEXAS,TX,15,48297.0,REPUBLICAN,4105,4936,0.831645056726094
7710,TEXAS,TX,15,48493.0,DEMOCRAT,290,2073,0.13989387361312108
7711,TEXAS,TX,15,48493.0,LIBERTARIAN,24,2073,0.011577424023154847
7712,TEXAS,TX,15,48493.0,REPUBLICAN,1759,2073,0.848528702363724
7713,TEXAS,TX,16,48141.0,DEMOCRAT,154108,238114,0.6472026004350857
7714,TEXAS,TX,16,48141.0,REPUBLICAN,84006,238114,0.3527973995649143
7715,TEXAS,TX,17,48021.0,DEMOCRAT,159,517,0.30754352030947774
7716,TEXAS,TX,17,48021.0,LIBERTARIAN,22,517,0.0425531914893617
7717,TEXAS,TX,17,48021.0,REPUBLICAN,336,517,0.6499032882011605
7718,TEXAS,TX,17,48041.0,DEMOCRAT,31778,82370,0.38579579944154424
7719,TEXAS,TX,17,48041.0,LIBERTARIAN,3256,82370,0.039528954716523006
7720,TEXAS,TX,17,48041.0,REPUBLICAN,47336,82370,0.5746752458419327
7721,TEXAS,TX,17,48051.0,DEMOCRAT,1704,8440,0.2018957345971564
7722,TEXAS,TX,17,48051.0,LIBERTARIAN,151,8440,0.017890995260663508
7723,TEXAS,TX,17,48051.0,REPUBLICAN,6585,8440,0.7802132701421801
7724,TEXAS,TX,17,48145.0,DEMOCRAT,1771,6019,0.29423492274464197
7725,TEXAS,TX,17,48145.0,LIBERTARIAN,99,6019,0.016447914936035885
7726,TEXAS,TX,17,48145.0,REPUBLICAN,4149,6019,0.6893171623193222
7727,TEXAS,TX,17,48161.0,DEMOCRAT,1509,8555,0.17638807714786675
7728,TEXAS,TX,17,48161.0,LIBERTARIAN,147,8555,0.017182933956750437
7729,TEXAS,TX,17,48161.0,REPUBLICAN,6899,8555,0.8064289888953828
7730,TEXAS,TX,17,48287.0,DEMOCRAT,499,2652,0.18815987933634992
7731,TEXAS,TX,17,48287.0,LIBERTARIAN,63,2652,0.023755656108597284
7732,TEXAS,TX,17,48287.0,REPUBLICAN,2090,2652,0.7880844645550528
7733,TEXAS,TX,17,48289.0,DEMOCRAT,531,4478,0.11857972309066547
7734,TEXAS,TX,17,48289.0,LIBERTARIAN,72,4478,0.0160786065207682
7735,TEXAS,TX,17,48289.0,REPUBLICAN,3875,4478,0.8653416703885664
7736,TEXAS,TX,17,48293.0,DEMOCRAT,2084,9007,0.23137559675807706
7737,TEXAS,TX,17,48293.0,LIBERTARIAN,141,9007,0.01565449095148218
7738,TEXAS,TX,17,48293.0,REPUBLICAN,6782,9007,0.7529699122904407
7739,TEXAS,TX,17,48309.0,DEMOCRAT,33093,95428,0.3467850106886868
7740,TEXAS,TX,17,48309.0,LIBERTARIAN,2682,95428,0.02810495871232762
7741,TEXAS,TX,17,48309.0,REPUBLICAN,59653,95428,0.6251100305989856
7742,TEXAS,TX,17,48331.0,DEMOCRAT,2320,10314,0.22493697886368044
7743,TEXAS,TX,17,48331.0,LIBERTARIAN,195,10314,0.01890634089586969
7744,TEXAS,TX,17,48331.0,REPUBLICAN,7799,10314,0.7561566802404499
7745,TEXAS,TX,17,48395.0,DEMOCRAT,2241,7967,0.2812853018702146
7746,TEXAS,TX,17,48395.0,LIBERTARIAN,142,7967,0.017823522028367015
7747,TEXAS,TX,17,48395.0,REPUBLICAN,5584,7967,0.7008911761014184
7748,TEXAS,TX,17,48453.0,DEMOCRAT,47876,71122,0.67315317342032
7749,TEXAS,TX,17,48453.0,LIBERTARIAN,2948,71122,0.04144990298360564
7750,TEXAS,TX,17,48453.0,REPUBLICAN,20298,71122,0.2853969235960743
7751,TEXAS,TX,18,48201.0,DEMOCRAT,180952,246895,0.7329107515340529
7752,TEXAS,TX,18,48201.0,LIBERTARIAN,4514,246895,0.01828307580145406
7753,TEXAS,TX,18,48201.0,OTHER,3396,246895,0.013754835051337613
7754,TEXAS,TX,18,48201.0,REPUBLICAN,58033,246895,0.2350513376131554
7755,TEXAS,TX,19,48017.0,DEMOCRAT,333,1826,0.1823658269441402
7756,TEXAS,TX,19,48017.0,LIBERTARIAN,43,1826,0.023548740416210297
7757,TEXAS,TX,19,48017.0,REPUBLICAN,1450,1826,0.7940854326396495
7758,TEXAS,TX,19,48033.0,DEMOCRAT,18,411,0.043795620437956206
7759,TEXAS,TX,19,48033.0,LIBERTARIAN,3,411,0.0072992700729927005
7760,TEXAS,TX,19,48033.0,REPUBLICAN,390,411,0.948905109489051
7761,TEXAS,TX,19,48069.0,DEMOCRAT,399,2012,0.19831013916500995
7762,TEXAS,TX,19,48069.0,LIBERTARIAN,25,2012,0.01242544731610338
7763,TEXAS,TX,19,48069.0,REPUBLICAN,1588,2012,0.7892644135188867
7764,TEXAS,TX,19,48079.0,DEMOCRAT,163,988,0.16497975708502025
7765,TEXAS,TX,19,48079.0,LIBERTARIAN,17,988,0.01720647773279352
7766,TEXAS,TX,19,48079.0,REPUBLICAN,808,988,0.8178137651821862
7767,TEXAS,TX,19,48107.0,DEMOCRAT,435,1888,0.23040254237288135
7768,TEXAS,TX,19,48107.0,LIBERTARIAN,31,1888,0.01641949152542373
7769,TEXAS,TX,19,48107.0,REPUBLICAN,1422,1888,0.753177966101695
7770,TEXAS,TX,19,48151.0,DEMOCRAT,326,1806,0.1805094130675526
7771,TEXAS,TX,19,48151.0,LIBERTARIAN,29,1806,0.016057585825027684
7772,TEXAS,TX,19,48151.0,REPUBLICAN,1451,1806,0.8034330011074197
7773,TEXAS,TX,19,48153.0,DEMOCRAT,240,1150,0.20869565217391303
7774,TEXAS,TX,19,48153.0,LIBERTARIAN,18,1150,0.01565217391304348
7775,TEXAS,TX,19,48153.0,REPUBLICAN,892,1150,0.7756521739130435
7776,TEXAS,TX,19,48165.0,DEMOCRAT,498,5742,0.08672936259143156
7777,TEXAS,TX,19,48165.0,LIBERTARIAN,96,5742,0.01671891327063741
7778,TEXAS,TX,19,48165.0,REPUBLICAN,5148,5742,0.896551724137931
7779,TEXAS,TX,19,48169.0,DEMOCRAT,199,1613,0.12337259764414135
7780,TEXAS,TX,19,48169.0,LIBERTARIAN,19,1613,0.011779293242405457
7781,TEXAS,TX,19,48169.0,REPUBLICAN,1395,1613,0.8648481091134532
7782,TEXAS,TX,19,48189.0,DEMOCRAT,1898,9387,0.20219452434217536
7783,TEXAS,TX,19,48189.0,LIBERTARIAN,183,9387,0.019495046340683924
7784,TEXAS,TX,19,48189.0,REPUBLICAN,7306,9387,0.7783104293171407
7785,TEXAS,TX,19,48207.0,DEMOCRAT,324,2200,0.14727272727272728
7786,TEXAS,TX,19,48207.0,LIBERTARIAN,23,2200,0.010454545454545454
7787,TEXAS,TX,19,48207.0,REPUBLICAN,1853,2200,0.8422727272727273
7788,TEXAS,TX,19,48219.0,DEMOCRAT,1264,8022,0.1575666915981052
7789,TEXAS,TX,19,48219.0,LIBERTARIAN,135,8022,0.016828721017202692
7790,TEXAS,TX,19,48219.0,REPUBLICAN,6623,8022,0.8256045873846921
7791,TEXAS,TX,19,48227.0,DEMOCRAT,1866,9912,0.18825665859564164
7792,TEXAS,TX,19,48227.0,LIBERTARIAN,208,9912,0.020984665052461663
7793,TEXAS,TX,19,48227.0,REPUBLICAN,7838,9912,0.7907586763518967
7794,TEXAS,TX,19,48253.0,DEMOCRAT,866,6617,0.130875018890736
7795,TEXAS,TX,19,48253.0,LIBERTARIAN,101,6617,0.01526371467432371
7796,TEXAS,TX,19,48253.0,REPUBLICAN,5650,6617,0.8538612664349403
7797,TEXAS,TX,19,48263.0,DEMOCRAT,47,446,0.10538116591928251
7798,TEXAS,TX,19,48263.0,LIBERTARIAN,4,446,0.008968609865470852
7799,TEXAS,TX,19,48263.0,REPUBLICAN,395,446,0.8856502242152466
7800,TEXAS,TX,19,48279.0,DEMOCRAT,735,4385,0.1676168757126568
7801,TEXAS,TX,19,48279.0,LIBERTARIAN,70,4385,0.01596351197263398
7802,TEXAS,TX,19,48279.0,REPUBLICAN,3580,4385,0.8164196123147093
7803,TEXAS,TX,19,48303.0,DEMOCRAT,33956,118023,0.28770663345280156
7804,TEXAS,TX,19,48303.0,LIBERTARIAN,3360,118023,0.028469027223507283
7805,TEXAS,TX,19,48303.0,REPUBLICAN,80707,118023,0.6838243393236911
7806,TEXAS,TX,19,48305.0,DEMOCRAT,364,2270,0.160352422907489
7807,TEXAS,TX,19,48305.0,LIBERTARIAN,0,2270,0.0
7808,TEXAS,TX,19,48305.0,REPUBLICAN,1906,2270,0.839647577092511
7809,TEXAS,TX,19,48353.0,DEMOCRAT,1027,5286,0.1942867953083617
7810,TEXAS,TX,19,48353.0,LIBERTARIAN,74,5286,0.013999243284146803
7811,TEXAS,TX,19,48353.0,REPUBLICAN,4185,5286,0.7917139614074915
7812,TEXAS,TX,19,48369.0,DEMOCRAT,433,2618,0.16539343009931246
7813,TEXAS,TX,19,48369.0,LIBERTARIAN,45,2618,0.017188693659281894
7814,TEXAS,TX,19,48369.0,REPUBLICAN,2140,2618,0.8174178762414056
7815,TEXAS,TX,19,48415.0,DEMOCRAT,731,5804,0.125947622329428
7816,TEXAS,TX,19,48415.0,LIBERTARIAN,116,5804,0.019986216402481046
7817,TEXAS,TX,19,48415.0,REPUBLICAN,4957,5804,0.854066161268091
7818,TEXAS,TX,19,48417.0,DEMOCRAT,104,1607,0.06471686372121967
7819,TEXAS,TX,19,48417.0,LIBERTARIAN,11,1607,0.006845052893590542
7820,TEXAS,TX,19,48417.0,REPUBLICAN,1492,1607,0.9284380833851898
7821,TEXAS,TX,19,48429.0,DEMOCRAT,78,1141,0.06836108676599474
7822,TEXAS,TX,19,48429.0,LIBERTARIAN,11,1141,0.009640666082383873
7823,TEXAS,TX,19,48429.0,REPUBLICAN,1052,1141,0.9219982471516214
7824,TEXAS,TX,19,48433.0,DEMOCRAT,111,701,0.15834522111269614
7825,TEXAS,TX,19,48433.0,LIBERTARIAN,2,701,0.0028530670470756064
7826,TEXAS,TX,19,48433.0,REPUBLICAN,588,701,0.8388017118402282
7827,TEXAS,TX,19,48441.0,DEMOCRAT,12217,54112,0.22577247191011235
7828,TEXAS,TX,19,48441.0,LIBERTARIAN,1383,54112,0.025558101714961562
7829,TEXAS,TX,19,48441.0,REPUBLICAN,40512,54112,0.7486694263749261
7830,TEXAS,TX,19,48445.0,DEMOCRAT,621,3530,0.17592067988668555
7831,TEXAS,TX,19,48445.0,LIBERTARIAN,65,3530,0.018413597733711047
7832,TEXAS,TX,19,48445.0,REPUBLICAN,2844,3530,0.8056657223796034
7833,TEXAS,TX,19,48447.0,DEMOCRAT,67,868,0.0771889400921659
7834,TEXAS,TX,19,48447.0,LIBERTARIAN,8,868,0.009216589861751152
7835,TEXAS,TX,19,48447.0,REPUBLICAN,793,868,0.913594470046083
7836,TEXAS,TX,19,48501.0,DEMOCRAT,364,2594,0.14032382420971473
7837,TEXAS,TX,19,48501.0,LIBERTARIAN,50,2594,0.01927525057825752
7838,TEXAS,TX,19,48501.0,REPUBLICAN,2180,2594,0.8404009252120278
7839,TEXAS,TX,19,48503.0,DEMOCRAT,888,8077,0.10994181007799926
7840,TEXAS,TX,19,48503.0,LIBERTARIAN,141,8077,0.017456976600222857
7841,TEXAS,TX,19,48503.0,REPUBLICAN,7048,8077,0.8726012133217779
7842,TEXAS,TX,20,48029.0,DEMOCRAT,175078,270723,0.6467053039453611
7843,TEXAS,TX,20,48029.0,LIBERTARIAN,6017,270723,0.0222256697805506
7844,TEXAS,TX,20,48029.0,REPUBLICAN,89628,270723,0.3310690262740883
7845,TEXAS,TX,21,48019.0,DEMOCRAT,2338,12523,0.18669647847959753
7846,TEXAS,TX,21,48019.0,LIBERTARIAN,206,12523,0.016449732492214326
7847,TEXAS,TX,21,48019.0,OTHER,118,12523,0.009422662301365488
7848,TEXAS,TX,21,48019.0,REPUBLICAN,9861,12523,0.7874311267268227
7849,TEXAS,TX,21,48029.0,DEMOCRAT,67124,141003,0.4760466089373985
7850,TEXAS,TX,21,48029.0,LIBERTARIAN,2534,141003,0.017971248838677192
7851,TEXAS,TX,21,48029.0,OTHER,1072,141003,0.00760267512038751
7852,TEXAS,TX,21,48029.0,REPUBLICAN,70273,141003,0.4983794671035368
7853,TEXAS,TX,21,48031.0,DEMOCRAT,1829,7371,0.2481345814679148
7854,TEXAS,TX,21,48031.0,LIBERTARIAN,101,7371,0.013702347035680369
7855,TEXAS,TX,21,48031.0,OTHER,74,7371,0.010039343372676706
7856,TEXAS,TX,21,48031.0,REPUBLICAN,5367,7371,0.7281237281237282
7857,TEXAS,TX,21,48091.0,DEMOCRAT,16795,70812,0.23717731457944982
7858,TEXAS,TX,21,48091.0,LIBERTARIAN,1138,70812,0.016070722476416426
7859,TEXAS,TX,21,48091.0,OTHER,479,70812,0.006764390216347511
7860,TEXAS,TX,21,48091.0,REPUBLICAN,52400,70812,0.7399875727277863
7861,TEXAS,TX,21,48171.0,DEMOCRAT,3033,15687,0.19334480780263913
7862,TEXAS,TX,21,48171.0,LIBERTARIAN,221,15687,0.014088098425447823
7863,TEXAS,TX,21,48171.0,OTHER,93,15687,0.00592847580799388
7864,TEXAS,TX,21,48171.0,REPUBLICAN,12340,15687,0.7866386179639192
7865,TEXAS,TX,21,48209.0,DEMOCRAT,14124,28280,0.4994342291371994
7866,TEXAS,TX,21,48209.0,LIBERTARIAN,704,28280,0.024893917963224894
7867,TEXAS,TX,21,48209.0,OTHER,314,28280,0.011103253182461104
7868,TEXAS,TX,21,48209.0,REPUBLICAN,13138,28280,0.46456859971711456
7869,TEXAS,TX,21,48259.0,DEMOCRAT,5538,26344,0.21021864561190404
7870,TEXAS,TX,21,48259.0,LIBERTARIAN,365,26344,0.013855147282113574
7871,TEXAS,TX,21,48259.0,OTHER,139,26344,0.005276343759489827
7872,TEXAS,TX,21,48259.0,REPUBLICAN,20302,26344,0.7706498633464925
7873,TEXAS,TX,21,48265.0,DEMOCRAT,6097,27411,0.22242895188063186
7874,TEXAS,TX,21,48265.0,LIBERTARIAN,406,27411,0.014811571996643683
7875,TEXAS,TX,21,48265.0,OTHER,215,27411,0.007843566451424611
7876,TEXAS,TX,21,48265.0,REPUBLICAN,20693,27411,0.7549159096712998
7877,TEXAS,TX,21,48385.0,DEMOCRAT,286,1949,0.14674191893278604
7878,TEXAS,TX,21,48385.0,LIBERTARIAN,21,1949,0.0107747562852745
7879,TEXAS,TX,21,48385.0,OTHER,16,1949,0.008209338122113904
7880,TEXAS,TX,21,48385.0,REPUBLICAN,1626,1949,0.8342739866598256
7881,TEXAS,TX,21,48453.0,DEMOCRAT,88616,122371,0.7241585016057727
7882,TEXAS,TX,21,48453.0,LIBERTARIAN,2970,122371,0.024270456235546002
7883,TEXAS,TX,21,48453.0,OTHER,1044,122371,0.008531433100979808
7884,TEXAS,TX,21,48453.0,REPUBLICAN,29741,122371,0.24303960905770158
7885,TEXAS,TX,22,48039.0,DEMOCRAT,38962,87771,0.44390516229734195
7886,TEXAS,TX,22,48039.0,LIBERTARIAN,4477,87771,0.0510077360403778
7887,TEXAS,TX,22,48039.0,REPUBLICAN,44332,87771,0.5050871016622802
7888,TEXAS,TX,22,48157.0,DEMOCRAT,123293,277290,0.44463558007861803
7889,TEXAS,TX,22,48157.0,LIBERTARIAN,9023,277290,0.03253994013487684
7890,TEXAS,TX,22,48157.0,REPUBLICAN,144974,277290,0.5228244797865051
7891,TEXAS,TX,22,48201.0,DEMOCRAT,19743,42987,0.45927838648893854
7892,TEXAS,TX,22,48201.0,LIBERTARIAN,2291,42987,0.053295182264405515
7893,TEXAS,TX,22,48201.0,REPUBLICAN,20953,42987,0.48742643124665597
7894,TEXAS,TX,23,48029.0,DEMOCRAT,75660,159196,0.4752631975677781
7895,TEXAS,TX,23,48029.0,LIBERTARIAN,4664,159196,0.02929721852307847
7896,TEXAS,TX,23,48029.0,REPUBLICAN,78872,159196,0.49543958390914344
7897,TEXAS,TX,23,48043.0,DEMOCRAT,2249,4769,0.47158733487104215
7898,TEXAS,TX,23,48043.0,LIBERTARIAN,138,4769,0.028936884042776265
7899,TEXAS,TX,23,48043.0,REPUBLICAN,2382,4769,0.49947578108618157
7900,TEXAS,TX,23,48103.0,DEMOCRAT,259,1481,0.174881836596894
7901,TEXAS,TX,23,48103.0,LIBERTARIAN,31,1481,0.020931802835921675
7902,TEXAS,TX,23,48103.0,REPUBLICAN,1191,1481,0.8041863605671843
7903,TEXAS,TX,23,48105.0,DEMOCRAT,340,1503,0.2262142381902861
7904,TEXAS,TX,23,48105.0,LIBERTARIAN,24,1503,0.015968063872255488
7905,TEXAS,TX,23,48105.0,REPUBLICAN,1139,1503,0.7578176979374585
7906,TEXAS,TX,23,48109.0,DEMOCRAT,429,803,0.5342465753424658
7907,TEXAS,TX,23,48109.0,LIBERTARIAN,24,803,0.029887920298879204
7908,TEXAS,TX,23,48109.0,REPUBLICAN,350,803,0.43586550435865506
7909,TEXAS,TX,23,48127.0,DEMOCRAT,2242,3568,0.6283632286995515
7910,TEXAS,TX,23,48127.0,LIBERTARIAN,78,3568,0.021860986547085202
7911,TEXAS,TX,23,48127.0,REPUBLICAN,1248,3568,0.34977578475336324
7912,TEXAS,TX,23,48137.0,DEMOCRAT,154,999,0.15415415415415415
7913,TEXAS,TX,23,48137.0,LIBERTARIAN,12,999,0.012012012012012012
7914,TEXAS,TX,23,48137.0,REPUBLICAN,833,999,0.8338338338338338
7915,TEXAS,TX,23,48141.0,DEMOCRAT,16776,24096,0.6962151394422311
7916,TEXAS,TX,23,48141.0,LIBERTARIAN,1031,24096,0.042787184594953516
7917,TEXAS,TX,23,48141.0,REPUBLICAN,6289,24096,0.2609976759628154
7918,TEXAS,TX,23,48163.0,DEMOCRAT,2483,5084,0.48839496459480725
7919,TEXAS,TX,23,48163.0,LIBERTARIAN,131,5084,0.025767112509834777
7920,TEXAS,TX,23,48163.0,REPUBLICAN,2470,5084,0.485837922895358
7921,TEXAS,TX,23,48229.0,DEMOCRAT,410,1098,0.37340619307832423
7922,TEXAS,TX,23,48229.0,LIBERTARIAN,36,1098,0.03278688524590164
7923,TEXAS,TX,23,48229.0,REPUBLICAN,652,1098,0.5938069216757741
7924,TEXAS,TX,23,48243.0,DEMOCRAT,489,1283,0.38113795791114574
7925,TEXAS,TX,23,48243.0,LIBERTARIAN,25,1283,0.019485580670303974
7926,TEXAS,TX,23,48243.0,REPUBLICAN,769,1283,0.5993764614185503
7927,TEXAS,TX,23,48271.0,DEMOCRAT,420,1549,0.2711426726920594
7928,TEXAS,TX,23,48271.0,LIBERTARIAN,41,1549,0.02646868947708199
7929,TEXAS,TX,23,48271.0,REPUBLICAN,1088,1549,0.7023886378308586
7930,TEXAS,TX,23,48283.0,DEMOCRAT,964,1955,0.4930946291560102
7931,TEXAS,TX,23,48283.0,LIBERTARIAN,49,1955,0.02506393861892583
7932,TEXAS,TX,23,48283.0,REPUBLICAN,942,1955,0.4818414322250639
7933,TEXAS,TX,23,48301.0,DEMOCRAT,6,62,0.0967741935483871
7934,TEXAS,TX,23,48301.0,LIBERTARIAN,3,62,0.04838709677419355
7935,TEXAS,TX,23,48301.0,REPUBLICAN,53,62,0.8548387096774194
7936,TEXAS,TX,23,48323.0,DEMOCRAT,8552,14670,0.5829584185412406
7937,TEXAS,TX,23,48323.0,LIBERTARIAN,349,14670,0.023790047716428085
7938,TEXAS,TX,23,48323.0,REPUBLICAN,5769,14670,0.3932515337423313
7939,TEXAS,TX,23,48325.0,DEMOCRAT,6131,22233,0.2757612557909414
7940,TEXAS,TX,23,48325.0,LIBERTARIAN,466,22233,0.020959834480277065
7941,TEXAS,TX,23,48325.0,REPUBLICAN,15636,22233,0.7032789097287815
7942,TEXAS,TX,23,48371.0,DEMOCRAT,1542,4621,0.33369400562648777
7943,TEXAS,TX,23,48371.0,LIBERTARIAN,143,4621,0.03094568275265094
7944,TEXAS,TX,23,48371.0,REPUBLICAN,2936,4621,0.6353603116208613
7945,TEXAS,TX,23,48377.0,DEMOCRAT,1467,2148,0.6829608938547486
7946,TEXAS,TX,23,48377.0,LIBERTARIAN,62,2148,0.028864059590316574
7947,TEXAS,TX,23,48377.0,REPUBLICAN,619,2148,0.2881750465549348
7948,TEXAS,TX,23,48383.0,DEMOCRAT,173,1075,0.16093023255813954
7949,TEXAS,TX,23,48383.0,LIBERTARIAN,24,1075,0.022325581395348838
7950,TEXAS,TX,23,48383.0,REPUBLICAN,878,1075,0.8167441860465117
7951,TEXAS,TX,23,48389.0,DEMOCRAT,1502,3471,0.4327283203687698
7952,TEXAS,TX,23,48389.0,LIBERTARIAN,128,3471,0.036876980697205415
7953,TEXAS,TX,23,48389.0,REPUBLICAN,1841,3471,0.5303946989340248
7954,TEXAS,TX,23,48413.0,DEMOCRAT,200,1129,0.1771479185119575
7955,TEXAS,TX,23,48413.0,LIBERTARIAN,13,1129,0.011514614703277236
7956,TEXAS,TX,23,48413.0,REPUBLICAN,916,1129,0.8113374667847653
7957,TEXAS,TX,23,48435.0,DEMOCRAT,303,1543,0.1963707064160726
7958,TEXAS,TX,23,48435.0,LIBERTARIAN,19,1543,0.012313674659753726
7959,TEXAS,TX,23,48435.0,REPUBLICAN,1221,1543,0.7913156189241737
7960,TEXAS,TX,23,48443.0,DEMOCRAT,126,454,0.2775330396475771
7961,TEXAS,TX,23,48443.0,LIBERTARIAN,5,454,0.011013215859030838
7962,TEXAS,TX,23,48443.0,REPUBLICAN,323,454,0.711453744493392
7963,TEXAS,TX,23,48461.0,DEMOCRAT,192,1336,0.1437125748502994
7964,TEXAS,TX,23,48461.0,LIBERTARIAN,31,1336,0.023203592814371257
7965,TEXAS,TX,23,48461.0,REPUBLICAN,1113,1336,0.8330838323353293
7966,TEXAS,TX,23,48463.0,DEMOCRAT,3910,10175,0.38427518427518426
7967,TEXAS,TX,23,48463.0,LIBERTARIAN,228,10175,0.022407862407862408
7968,TEXAS,TX,23,48463.0,REPUBLICAN,6037,10175,0.5933169533169533
7969,TEXAS,TX,23,48465.0,DEMOCRAT,6693,15020,0.4456058588548602
7970,TEXAS,TX,23,48465.0,LIBERTARIAN,371,15020,0.02470039946737683
7971,TEXAS,TX,23,48465.0,REPUBLICAN,7956,15020,0.529693741677763
