,CountyName,StateName,CountyFIPS,StateAbbr,STATE_COUNTY
2401,Lake,South Dakota,46079,SD,SD | LAKE
2402,Lawrence,South Dakota,46081,SD,SD | LAWRENCE
2403,Lincoln,South Dakota,46083,SD,SD | LINCOLN
2404,Lyman,South Dakota,46085,SD,SD | LYMAN
2405,McCook,South Dakota,46087,SD,SD | MCCOOK
2406,McPherson,South Dakota,46089,SD,SD | MCPHERSON
2407,Marshall,South Dakota,46091,SD,SD | MARSHALL
2408,Meade,South Dakota,46093,SD,SD | MEADE
2409,Mellette,South Dakota,46095,SD,SD | MELLETTE
2410,Miner,South Dakota,46097,SD,SD | MINER
2411,Minnehaha,South Dakota,46099,SD,SD | MINNEHAHA
2412,Moody,South Dakota,46101,SD,SD | MOODY
2413,Oglala Lakota,South Dakota,46102,SD,SD | OGLALA LAKOTA
2414,Pennington,South Dakota,46103,SD,SD | PENNINGTON
2415,Perkins,South Dakota,46105,SD,SD | PERKINS
2416,Potter,South Dakota,46107,SD,SD | POTTER
2417,Roberts,South Dakota,46109,SD,SD | ROBERTS
2418,Sanborn,South Dakota,46111,SD,SD | SANBORN
2419,Spink,South Dakota,46115,SD,SD | SPINK
2420,Stanley,South Dakota,46117,SD,SD | STANLEY
2421,Sully,South Dakota,46119,SD,SD | SULLY
2422,Todd,South Dakota,46121,SD,SD | TODD
2423,Tripp,South Dakota,46123,SD,SD | TRIPP
2424,Turner,South Dakota,46125,SD,SD | TURNER
2425,Union,South Dakota,46127,SD,SD | UNION
2426,Walworth,South Dakota,46129,SD,SD | WALWORTH
2427,Yankton,South Dakota,46135,SD,SD | YANKTON
2428,Ziebach,South Dakota,46137,SD,SD | ZIEBACH
2429,Anderson,Tennessee,47001,TN,TN | ANDERSON
2430,Bedford,Tennessee,47003,TN,TN | BEDFORD
2431,Benton,Tennessee,47005,TN,TN | BENTON
2432,Bledsoe,Tennessee,47007,TN,TN | BLEDSOE
2433,Blount,Tennessee,47009,TN,TN | BLOUNT
2434,Bradley,Tennessee,47011,TN,TN | BRADLEY
2435,Campbell,Tennessee,47013,TN,TN | CAMPBELL
2436,Cannon,Tennessee,47015,TN,TN | CANNON
2437,Carroll,Tennessee,47017,TN,TN | CARROLL
2438,Carter,Tennessee,47019,TN,TN | CARTER
2439,Cheatham,Tennessee,47021,TN,TN | CHEATHAM
2440,Chester,Tennessee,47023,TN,TN | CHESTER
2441,Claiborne,Tennessee,47025,TN,TN | CLAIBORNE
2442,Clay,Tennessee,47027,TN,TN | CLAY
2443,Cocke,Tennessee,47029,TN,TN | COCKE
2444,Coffee,Tennessee,47031,TN,TN | COFFEE
2445,Crockett,Tennessee,47033,TN,TN | CROCKETT
2446,Cumberland,Tennessee,47035,TN,TN | CUMBERLAND
2447,Davidson,Tennessee,47037,TN,TN | DAVIDSON
2448,Decatur,Tennessee,47039,TN,TN | DECATUR
2449,DeKalb,Tennessee,47041,TN,TN | DEKALB
2450,Dickson,Tennessee,47043,TN,TN | DICKSON
2451,Dyer,Tennessee,47045,TN,TN | DYER
2452,Fayette,Tennessee,47047,TN,TN | FAYETTE
2453,Fentress,Tennessee,47049,TN,TN | FENTRESS
2454,Franklin,Tennessee,47051,TN,TN | FRANKLIN
2455,Gibson,Tennessee,47053,TN,TN | GIBSON
2456,Giles,Tennessee,47055,TN,TN | GILES
2457,Grainger,Tennessee,47057,TN,TN | GRAINGER
2458,Greene,Tennessee,47059,TN,TN | GREENE
2459,Grundy,Tennessee,47061,TN,TN | GRUNDY
2460,Hamblen,Tennessee,47063,TN,TN | HAMBLEN
2461,Hamilton,Tennessee,47065,TN,TN | HAMILTON
2462,Hancock,Tennessee,47067,TN,TN | HANCOCK
2463,Hardeman,Tennessee,47069,TN,TN | HARDEMAN
2464,Hardin,Tennessee,47071,TN,TN | HARDIN
2465,Hawkins,Tennessee,47073,TN,TN | HAWKINS
2466,Haywood,Tennessee,47075,TN,TN | HAYWOOD
2467,Henderson,Tennessee,47077,TN,TN | HENDERSON
2468,Henry,Tennessee,47079,TN,TN | HENRY
2469,Hickman,Tennessee,47081,TN,TN | HICKMAN
2470,Houston,Tennessee,47083,TN,TN | HOUSTON
2471,Humphreys,Tennessee,47085,TN,TN | HUMPHREYS
2472,Jackson,Tennessee,47087,TN,TN | JACKSON
2473,Jefferson,Tennessee,47089,TN,TN | JEFFERSON
2474,Johnson,Tennessee,47091,TN,TN | JOHNSON
2475,Knox,Tennessee,47093,TN,TN | KNOX
2476,Lake,Tennessee,47095,TN,TN | LAKE
2477,Lauderdale,Tennessee,47097,TN,TN | LAUDERDALE
2478,Lawrence,Tennessee,47099,TN,TN | LAWRENCE
2479,Lewis,Tennessee,47101,TN,TN | LEWIS
2480,Lincoln,Tennessee,47103,TN,TN | LINCOLN
2481,Loudon,Tennessee,47105,TN,TN | LOUDON
2482,McMinn,Tennessee,47107,TN,TN | MCMINN
2483,McNairy,Tennessee,47109,TN,TN | MCNAIRY
2484,Macon,Tennessee,47111,TN,TN | MACON
2485,Madison,Tennessee,47113,TN,TN | MADISON
2486,Marion,Tennessee,47115,TN,TN | MARION
2487,Marshall,Tennessee,47117,TN,TN | MARSHALL
2488,Maury,Tennessee,47119,TN,TN | MAURY
2489,Meigs,Tennessee,47121,TN,TN | MEIGS
2490,Monroe,Tennessee,47123,TN,TN | MONROE
2491,Montgomery,Tennessee,47125,TN,TN | MONTGOMERY
2492,Moore,Tennessee,47127,TN,TN | MOORE
2493,Morgan,Tennessee,47129,TN,TN | MORGAN
2494,Obion,Tennessee,47131,TN,TN | OBION
2495,Overton,Tennessee,47133,TN,TN | OVERTON
2496,Perry,Tennessee,47135,TN,TN | PERRY
2497,Pickett,Tennessee,47137,TN,TN | PICKETT
2498,Polk,Tennessee,47139,TN,TN | POLK
2499,Putnam,Tennessee,47141,TN,TN | PUTNAM
2500,Rhea,Tennessee,47143,TN,TN | RHEA
2501,Roane,Tennessee,47145,TN,TN | ROANE
2502,Robertson,Tennessee,47147,TN,TN | ROBERTSON
2503,Rutherford,Tennessee,47149,TN,TN | RUTHERFORD
2504,Scott,Tennessee,47151,TN,TN | SCOTT
2505,Sequatchie,Tennessee,47153,TN,TN | SEQUATCHIE
2506,Sevier,Tennessee,47155,TN,TN | SEVIER
2507,Shelby,Tennessee,47157,TN,TN | SHELBY
2508,Smith,Tennessee,47159,TN,TN | SMITH
2509,Stewart,Tennessee,47161,TN,TN | STEWART
2510,Sullivan,Tennessee,47163,TN,TN | SULLIVAN
2511,Sumner,Tennessee,47165,TN,TN | SUMNER
2512,Tipton,Tennessee,47167,TN,TN | TIPTON
2513,Trousdale,Tennessee,47169,TN,TN | TROUSDALE
2514,Unicoi,Tennessee,47171,TN,TN | UNICOI
2515,Union,Tennessee,47173,TN,TN | UNION
2516,Van Buren,Tennessee,47175,TN,TN | VAN BUREN
2517,Warren,Tennessee,47177,TN,TN | WARREN
2518,Washington,Tennessee,47179,TN,TN | WASHINGTON
2519,Wayne,Tennessee,47181,TN,TN | WAYNE
2520,Weakley,Tennessee,47183,TN,TN | WEAKLEY
2521,White,Tennessee,47185,TN,TN | WHITE
2522,Williamson,Tennessee,47187,TN,TN | WILLIAMSON
2523,Wilson,Tennessee,47189,TN,TN | WILSON
2524,Anderson,Texas,48001,TX,TX | ANDERSON
2525,Andrews,Texas,48003,TX,TX | ANDREWS
2526,Angelina,Texas,48005,TX,TX | ANGELINA
2527,Aransas,Texas,48007,TX,TX | ARANSAS
2528,Archer,Texas,48009,TX,TX | ARCHER
2529,Armstrong,Texas,48011,TX,TX | ARMSTRONG
2530,Atascosa,Texas,48013,TX,TX | ATASCOSA
2531,Austin,Texas,48015,TX,TX | AUSTIN
2532,Bailey,Texas,48017,TX,TX | BAILEY
2533,Bandera,Texas,48019,TX,TX | BANDERA
2534,Bastrop,Texas,48021,TX,TX | BASTROP
2535,Baylor,Texas,48023,TX,TX | BAYLOR
2536,Bee,Texas,48025,TX,TX | BEE
2537,Bell,Texas,48027,TX,TX | BELL
2538,Bexar,Texas,48029,TX,TX | BEXAR
2539,Blanco,Texas,48031,TX,TX | BLANCO
2540,Borden,Texas,48033,TX,TX | BORDEN
2541,Bosque,Texas,48035,TX,TX | BOSQUE
2542,Bowie,Texas,48037,TX,TX | BOWIE
2543,Brazoria,Texas,48039,TX,TX | BRAZORIA
2544,Brazos,Texas,48041,TX,TX | BRAZOS
2545,Brewster,Texas,48043,TX,TX | BREWSTER
2546,Briscoe,Texas,48045,TX,TX | BRISCOE
2547,Brooks,Texas,48047,TX,TX | BROOKS
2548,Brown,Texas,48049,TX,TX | BROWN
2549,Burleson,Texas,48051,TX,TX | BURLESON
2550,Burnet,Texas,48053,TX,TX | BURNET
2551,Caldwell,Texas,48055,TX,TX | CALDWELL
2552,Calhoun,Texas,48057,TX,TX | CALHOUN
2553,Callahan,Texas,48059,TX,TX | CALLAHAN
2554,Cameron,Texas,48061,TX,TX | CAMERON
2555,Camp,Texas,48063,TX,TX | CAMP
2556,Carson,Texas,48065,TX,TX | CARSON
2557,Cass,Texas,48067,TX,TX | CASS
2558,Castro,Texas,48069,TX,TX | CASTRO
2559,Chambers,Texas,48071,TX,TX | CHAMBERS
2560,Cherokee,Texas,48073,TX,TX | CHEROKEE
2561,Childress,Texas,48075,TX,TX | CHILDRESS
2562,Clay,Texas,48077,TX,TX | CLAY
2563,Cochran,Texas,48079,TX,TX | COCHRAN
2564,Coke,Texas,48081,TX,TX | COKE
2565,Coleman,Texas,48083,TX,TX | COLEMAN
2566,Collin,Texas,48085,TX,TX | COLLIN
2567,Collingsworth,Texas,48087,TX,TX | COLLINGSWORTH
2568,Colorado,Texas,48089,TX,TX | COLORADO
2569,Comal,Texas,48091,TX,TX | COMAL
2570,Comanche,Texas,48093,TX,TX | COMANCHE
2571,Concho,Texas,48095,TX,TX | CONCHO
2572,Cooke,Texas,48097,TX,TX | COOKE
2573,Coryell,Texas,48099,TX,TX | CORYELL
2574,Cottle,Texas,48101,TX,TX | COTTLE
2575,Crane,Texas,48103,TX,TX | CRANE
2576,Crockett,Texas,48105,TX,TX | CROCKETT
2577,Crosby,Texas,48107,TX,TX | CROSBY
2578,Culberson,Texas,48109,TX,TX | CULBERSON
2579,Dallam,Texas,48111,TX,TX | DALLAM
2580,Dallas,Texas,48113,TX,TX | DALLAS
2581,Dawson,Texas,48115,TX,TX | DAWSON
2582,Deaf Smith,Texas,48117,TX,TX | DEAF SMITH
2583,Delta,Texas,48119,TX,TX | DELTA
2584,Denton,Texas,48121,TX,TX | DENTON
2585,DeWitt,Texas,48123,TX,TX | DEWITT
2586,Dickens,Texas,48125,TX,TX | DICKENS
2587,Dimmit,Texas,48127,TX,TX | DIMMIT
2588,Donley,Texas,48129,TX,TX | DONLEY
2589,Duval,Texas,48131,TX,TX | DUVAL
2590,Eastland,Texas,48133,TX,TX | EASTLAND
2591,Ector,Texas,48135,TX,TX | ECTOR
2592,Edwards,Texas,48137,TX,TX | EDWARDS
2593,Ellis,Texas,48139,TX,TX | ELLIS
2594,El Paso,Texas,48141,TX,TX | EL PASO
2595,Erath,Texas,48143,TX,TX | ERATH
2596,Falls,Texas,48145,TX,TX | FALLS
2597,Fannin,Texas,48147,TX,TX | FANNIN
2598,Fayette,Texas,48149,TX,TX | FAYETTE
2599,Fisher,Texas,48151,TX,TX | FISHER
2600,Floyd,Texas,48153,TX,TX | FLOYD
2601,Foard,Texas,48155,TX,TX | FOARD
2602,Fort Bend,Texas,48157,TX,TX | FORT BEND
2603,Franklin,Texas,48159,TX,TX | FRANKLIN
2604,Freestone,Texas,48161,TX,TX | FREESTONE
2605,Frio,Texas,48163,TX,TX | FRIO
2606,Gaines,Texas,48165,TX,TX | GAINES
2607,Galveston,Texas,48167,TX,TX | GALVESTON
2608,Garza,Texas,48169,TX,TX | GARZA
2609,Gillespie,Texas,48171,TX,TX | GILLESPIE
2610,Glasscock,Texas,48173,TX,TX | GLASSCOCK
2611,Goliad,Texas,48175,TX,TX | GOLIAD
2612,Gonzales,Texas,48177,TX,TX | GONZALES
2613,Gray,Texas,48179,TX,TX | GRAY
2614,Grayson,Texas,48181,TX,TX | GRAYSON
2615,Gregg,Texas,48183,TX,TX | GREGG
2616,Grimes,Texas,48185,TX,TX | GRIMES
2617,Guadalupe,Texas,48187,TX,TX | GUADALUPE
2618,Hale,Texas,48189,TX,TX | HALE
2619,Hall,Texas,48191,TX,TX | HALL
2620,Hamilton,Texas,48193,TX,TX | HAMILTON
2621,Hansford,Texas,48195,TX,TX | HANSFORD
2622,Hardeman,Texas,48197,TX,TX | HARDEMAN
2623,Hardin,Texas,48199,TX,TX | HARDIN
2624,Harris,Texas,48201,TX,TX | HARRIS
2625,Harrison,Texas,48203,TX,TX | HARRISON
2626,Hartley,Texas,48205,TX,TX | HARTLEY
2627,Haskell,Texas,48207,TX,TX | HASKELL
2628,Hays,Texas,48209,TX,TX | HAYS
2629,Hemphill,Texas,48211,TX,TX | HEMPHILL
2630,Henderson,Texas,48213,TX,TX | HENDERSON
2631,Hidalgo,Texas,48215,TX,TX | HIDALGO
2632,Hill,Texas,48217,TX,TX | HILL
2633,Hockley,Texas,48219,TX,TX | HOCKLEY
2634,Hood,Texas,48221,TX,TX | HOOD
2635,Hopkins,Texas,48223,TX,TX | HOPKINS
2636,Houston,Texas,48225,TX,TX | HOUSTON
2637,Howard,Texas,48227,TX,TX | HOWARD
2638,Hudspeth,Texas,48229,TX,TX | HUDSPETH
2639,Hunt,Texas,48231,TX,TX | HUNT
2640,Hutchinson,Texas,48233,TX,TX | HUTCHINSON
2641,Irion,Texas,48235,TX,TX | IRION
2642,Jack,Texas,48237,TX,TX | JACK
2643,Jackson,Texas,48239,TX,TX | JACKSON
2644,Jasper,Texas,48241,TX,TX | JASPER
2645,Jeff Davis,Texas,48243,TX,TX | JEFF DAVIS
2646,Jefferson,Texas,48245,TX,TX | JEFFERSON
2647,Jim Hogg,Texas,48247,TX,TX | JIM HOGG
2648,Jim Wells,Texas,48249,TX,TX | JIM WELLS
2649,Johnson,Texas,48251,TX,TX | JOHNSON
2650,Jones,Texas,48253,TX,TX | JONES
2651,Karnes,Texas,48255,TX,TX | KARNES
2652,Kaufman,Texas,48257,TX,TX | KAUFMAN
2653,Kendall,Texas,48259,TX,TX | KENDALL
2654,Kenedy,Texas,48261,TX,TX | KENEDY
2655,Kent,Texas,48263,TX,TX | KENT
2656,Kerr,Texas,48265,TX,TX | KERR
2657,Kimble,Texas,48267,TX,TX | KIMBLE
2658,King,Texas,48269,TX,TX | KING
2659,Kinney,Texas,48271,TX,TX | KINNEY
2660,Kleberg,Texas,48273,TX,TX | KLEBERG
2661,Knox,Texas,48275,TX,TX | KNOX
2662,Lamar,Texas,48277,TX,TX | LAMAR
2663,Lamb,Texas,48279,TX,TX | LAMB
2664,Lampasas,Texas,48281,TX,TX | LAMPASAS
2665,La Salle,Texas,48283,TX,TX | LA SALLE
2666,Lavaca,Texas,48285,TX,TX | LAVACA
2667,Lee,Texas,48287,TX,TX | LEE
2668,Leon,Texas,48289,TX,TX | LEON
2669,Liberty,Texas,48291,TX,TX | LIBERTY
2670,Limestone,Texas,48293,TX,TX | LIMESTONE
2671,Lipscomb,Texas,48295,TX,TX | LIPSCOMB
2672,Live Oak,Texas,48297,TX,TX | LIVE OAK
2673,Llano,Texas,48299,TX,TX | LLANO
2674,Loving,Texas,48301,TX,TX | LOVING
2675,Lubbock,Texas,48303,TX,TX | LUBBOCK
2676,Lynn,Texas,48305,TX,TX | LYNN
2677,McCulloch,Texas,48307,TX,TX | MCCULLOCH
2678,McLennan,Texas,48309,TX,TX | MCLENNAN
2679,McMullen,Texas,48311,TX,TX | MCMULLEN
2680,Madison,Texas,48313,TX,TX | MADISON
2681,Marion,Texas,48315,TX,TX | MARION
2682,Martin,Texas,48317,TX,TX | MARTIN
2683,Mason,Texas,48319,TX,TX | MASON
2684,Matagorda,Texas,48321,TX,TX | MATAGORDA
2685,Maverick,Texas,48323,TX,TX | MAVERICK
2686,Medina,Texas,48325,TX,TX | MEDINA
2687,Menard,Texas,48327,TX,TX | MENARD
2688,Midland,Texas,48329,TX,TX | MIDLAND
2689,Milam,Texas,48331,TX,TX | MILAM
2690,Mills,Texas,48333,TX,TX | MILLS
2691,Mitchell,Texas,48335,TX,TX | MITCHELL
2692,Montague,Texas,48337,TX,TX | MONTAGUE
2693,Montgomery,Texas,48339,TX,TX | MONTGOMERY
2694,Moore,Texas,48341,TX,TX | MOORE
2695,Morris,Texas,48343,TX,TX | MORRIS
2696,Motley,Texas,48345,TX,TX | MOTLEY
2697,Nacogdoches,Texas,48347,TX,TX | NACOGDOCHES
2698,Navarro,Texas,48349,TX,TX | NAVARRO
2699,Newton,Texas,48351,TX,TX | NEWTON
2700,Nolan,Texas,48353,TX,TX | NOLAN
2701,Nueces,Texas,48355,TX,TX | NUECES
2702,Ochiltree,Texas,48357,TX,TX | OCHILTREE
2703,Oldham,Texas,48359,TX,TX | OLDHAM
2704,Orange,Texas,48361,TX,TX | ORANGE
2705,Palo Pinto,Texas,48363,TX,TX | PALO PINTO
2706,Panola,Texas,48365,TX,TX | PANOLA
2707,Parker,Texas,48367,TX,TX | PARKER
2708,Parmer,Texas,48369,TX,TX | PARMER
2709,Pecos,Texas,48371,TX,TX | PECOS
2710,Polk,Texas,48373,TX,TX | POLK
2711,Potter,Texas,48375,TX,TX | POTTER
2712,Presidio,Texas,48377,TX,TX | PRESIDIO
2713,Rains,Texas,48379,TX,TX | RAINS
2714,Randall,Texas,48381,TX,TX | RANDALL
2715,Reagan,Texas,48383,TX,TX | REAGAN
2716,Real,Texas,48385,TX,TX | REAL
2717,Red River,Texas,48387,TX,TX | RED RIVER
2718,Reeves,Texas,48389,TX,TX | REEVES
2719,Refugio,Texas,48391,TX,TX | REFUGIO
2720,Roberts,Texas,48393,TX,TX | ROBERTS
2721,Robertson,Texas,48395,TX,TX | ROBERTSON
2722,Rockwall,Texas,48397,TX,TX | ROCKWALL
2723,Runnels,Texas,48399,TX,TX | RUNNELS
2724,Rusk,Texas,48401,TX,TX | RUSK
2725,Sabine,Texas,48403,TX,TX | SABINE
2726,San Augustine,Texas,48405,TX,TX | SAN AUGUSTINE
2727,San Jacinto,Texas,48407,TX,TX | SAN JACINTO
2728,San Patricio,Texas,48409,TX,TX | SAN PATRICIO
2729,San Saba,Texas,48411,TX,TX | SAN SABA
2730,Schleicher,Texas,48413,TX,TX | SCHLEICHER
2731,Scurry,Texas,48415,TX,TX | SCURRY
2732,Shackelford,Texas,48417,TX,TX | SHACKELFORD
2733,Shelby,Texas,48419,TX,TX | SHELBY
2734,Sherman,Texas,48421,TX,TX | SHERMAN
2735,Smith,Texas,48423,TX,TX | SMITH
2736,Somervell,Texas,48425,TX,TX | SOMERVELL
2737,Starr,Texas,48427,TX,TX | STARR
2738,Stephens,Texas,48429,TX,TX | STEPHENS
2739,Sterling,Texas,48431,TX,TX | STERLING
2740,Stonewall,Texas,48433,TX,TX | STONEWALL
2741,Sutton,Texas,48435,TX,TX | SUTTON
2742,Swisher,Texas,48437,TX,TX | SWISHER
2743,Tarrant,Texas,48439,TX,TX | TARRANT
2744,Taylor,Texas,48441,TX,TX | TAYLOR
2745,Terrell,Texas,48443,TX,TX | TERRELL
2746,Terry,Texas,48445,TX,TX | TERRY
2747,Throckmorton,Texas,48447,TX,TX | THROCKMORTON
2748,Titus,Texas,48449,TX,TX | TITUS
2749,Tom Green,Texas,48451,TX,TX | TOM GREEN
2750,Travis,Texas,48453,TX,TX | TRAVIS
2751,Trinity,Texas,48455,TX,TX | TRINITY
2752,Tyler,Texas,48457,TX,TX | TYLER
2753,Upshur,Texas,48459,TX,TX | UPSHUR
2754,Upton,Texas,48461,TX,TX | UPTON
2755,Uvalde,Texas,48463,TX,TX | UVALDE
2756,Val Verde,Texas,48465,TX,TX | VAL VERDE
2757,Van Zandt,Texas,48467,TX,TX | VAN ZANDT
2758,Victoria,Texas,48469,TX,TX | VICTORIA
2759,Walker,Texas,48471,TX,TX | WALKER
2760,Waller,Texas,48473,TX,TX | WALLER
2761,Ward,Texas,48475,TX,TX | WARD
2762,Washington,Texas,48477,TX,TX | WASHINGTON
2763,Webb,Texas,48479,TX,TX | WEBB
2764,Wharton,Texas,48481,TX,TX | WHARTON
2765,Wheeler,Texas,48483,TX,TX | WHEELER
2766,Wichita,Texas,48485,TX,TX | WICHITA
2767,Wilbarger,Texas,48487,TX,TX | WILBARGER
2768,Willacy,Texas,48489,TX,TX | WILLACY
2769,Williamson,Texas,48491,TX,TX | WILLIAMSON
2770,Wilson,Texas,48493,TX,TX | WILSON
2771,Winkler,Texas,48495,TX,TX | WINKLER
2772,Wise,Texas,48497,TX,TX | WISE
2773,Wood,Texas,48499,TX,TX | WOOD
2774,Yoakum,Texas,48501,TX,TX | YOAKUM
2775,Young,Texas,48503,TX,TX | YOUNG
2776,Zapata,Texas,48505,TX,TX | ZAPATA
2777,Zavala,Texas,48507,TX,TX | ZAVALA
2778,Beaver,Utah,49001,UT,UT | BEAVER
2779,Box Elder,Utah,49003,UT,UT | BOX ELDER
2780,Cache,Utah,49005,UT,UT | CACHE
2781,Carbon,Utah,49007,UT,UT | CARBON
2782,Daggett,Utah,49009,UT,UT | DAGGETT
2783,Davis,Utah,49011,UT,UT | DAVIS
2784,Duchesne,Utah,49013,UT,UT | DUCHESNE
2785,Emery,Utah,49015,UT,UT | EMERY
2786,Garfield,Utah,49017,UT,UT | GARFIELD
2787,Grand,Utah,49019,UT,UT | GRAND
2788,Iron,Utah,49021,UT,UT | IRON
2789,Juab,Utah,49023,UT,UT | JUAB
2790,Kane,Utah,49025,UT,UT | KANE
2791,Millard,Utah,49027,UT,UT | MILLARD
2792,Morgan,Utah,49029,UT,UT | MORGAN
2793,Piute,Utah,49031,UT,UT | PIUTE
2794,Rich,Utah,49033,UT,UT | RICH
2795,Salt Lake,Utah,49035,UT,UT | SALT LAKE
2796,San Juan,Utah,49037,UT,UT | SAN JUAN
2797,Sanpete,Utah,49039,UT,UT | SANPETE
2798,Sevier,Utah,49041,UT,UT | SEVIER
2799,Summit,Utah,49043,UT,UT | SUMMIT
2800,Tooele,Utah,49045,UT,UT | TOOELE
2801,Uintah,Utah,49047,UT,UT | UINTAH
2802,Utah,Utah,49049,UT,UT | UTAH
2803,Wasatch,Utah,49051,UT,UT | WASATCH
2804,Washington,Utah,49053,UT,UT | WASHINGTON
2805,Wayne,Utah,49055,UT,UT | WAYNE
2806,Weber,Utah,49057,UT,UT | WEBER
2807,Addison,Vermont,50001,VT,VT | ADDISON
2808,Bennington,Vermont,50003,VT,VT | BENNINGTON
2809,Caledonia,Vermont,50005,VT,VT | CALEDONIA
2810,Chittenden,Vermont,50007,VT,VT | CHITTENDEN
2811,Essex,Vermont,50009,VT,VT | ESSEX
2812,Franklin,Vermont,50011,VT,VT | FRANKLIN
2813,Grand Isle,Vermont,50013,VT,VT | GRAND ISLE
2814,Lamoille,Vermont,50015,VT,VT | LAMOILLE
2815,Orange,Vermont,50017,VT,VT | ORANGE
2816,Orleans,Vermont,50019,VT,VT | ORLEANS
2817,Rutland,Vermont,50021,VT,VT | RUTLAND
2818,Washington,Vermont,50023,VT,VT | WASHINGTON
2819,Windham,Vermont,50025,VT,VT | WINDHAM
2820,Windsor,Vermont,50027,VT,VT | WINDSOR
2821,Accomack,Virginia,51001,VA,VA | ACCOMACK
2822,Albemarle,Virginia,51003,VA,VA | ALBEMARLE
2823,Alleghany,Virginia,51005,VA,VA | ALLEGHANY
2824,Amelia,Virginia,51007,VA,VA | AMELIA
2825,Amherst,Virginia,51009,VA,VA | AMHERST
2826,Appomattox,Virginia,51011,VA,VA | APPOMATTOX
2827,Arlington,Virginia,51013,VA,VA | ARLINGTON
2828,Augusta,Virginia,51015,VA,VA | AUGUSTA
2829,Bath,Virginia,51017,VA,VA | BATH
2830,Bedford,Virginia,51019,VA,VA | BEDFORD
2831,Bland,Virginia,51021,VA,VA | BLAND
2832,Botetourt,Virginia,51023,VA,VA | BOTETOURT
2833,Brunswick,Virginia,51025,VA,VA | BRUNSWICK
2834,Buchanan,Virginia,51027,VA,VA | BUCHANAN
2835,Buckingham,Virginia,51029,VA,VA | BUCKINGHAM
2836,Campbell,Virginia,51031,VA,VA | CAMPBELL
2837,Caroline,Virginia,51033,VA,VA | CAROLINE
2838,Carroll,Virginia,51035,VA,VA | CARROLL
2839,Charles City,Virginia,51036,VA,VA | CHARLES CITY
2840,Charlotte,Virginia,51037,VA,VA | CHARLOTTE
2841,Chesterfield,Virginia,51041,VA,VA | CHESTERFIELD
2842,Clarke,Virginia,51043,VA,VA | CLARKE
2843,Craig,Virginia,51045,VA,VA | CRAIG
2844,Culpeper,Virginia,51047,VA,VA | CULPEPER
2845,Cumberland,Virginia,51049,VA,VA | CUMBERLAND
2846,Dickenson,Virginia,51051,VA,VA | DICKENSON
2847,Dinwiddie,Virginia,51053,VA,VA | DINWIDDIE
2848,Essex,Virginia,51057,VA,VA | ESSEX
2849,Fairfax,Virginia,51059,VA,VA | FAIRFAX
2850,Fauquier,Virginia,51061,VA,VA | FAUQUIER
2851,Floyd,Virginia,51063,VA,VA | FLOYD
2852,Fluvanna,Virginia,51065,VA,VA | FLUVANNA
2853,Franklin,Virginia,51067,VA,VA | FRANKLIN
2854,Frederick,Virginia,51069,VA,VA | FREDERICK
2855,Giles,Virginia,51071,VA,VA | GILES
2856,Gloucester,Virginia,51073,VA,VA | GLOUCESTER
2857,Goochland,Virginia,51075,VA,VA | GOOCHLAND
2858,Grayson,Virginia,51077,VA,VA | GRAYSON
2859,Greene,Virginia,51079,VA,VA | GREENE
2860,Greensville,Virginia,51081,VA,VA | GREENSVILLE
2861,Halifax,Virginia,51083,VA,VA | HALIFAX
2862,Hanover,Virginia,51085,VA,VA | HANOVER
2863,Henrico,Virginia,51087,VA,VA | HENRICO
2864,Henry,Virginia,51089,VA,VA | HENRY
2865,Highland,Virginia,51091,VA,VA | HIGHLAND
2866,Isle of Wight,Virginia,51093,VA,VA | ISLE OF WIGHT
2867,James City,Virginia,51095,VA,VA | JAMES CITY
2868,King and Queen,Virginia,51097,VA,VA | KING AND QUEEN
2869,King George,Virginia,51099,VA,VA | KING GEORGE
2870,King William,Virginia,51101,VA,VA | KING WILLIAM
2871,Lancaster,Virginia,51103,VA,VA | LANCASTER
2872,Lee,Virginia,51105,VA,VA | LEE
2873,Loudoun,Virginia,51107,VA,VA | LOUDOUN
2874,Louisa,Virginia,51109,VA,VA | LOUISA
2875,Lunenburg,Virginia,51111,VA,VA | LUNENBURG
2876,Madison,Virginia,51113,VA,VA | MADISON
2877,Mathews,Virginia,51115,VA,VA | MATHEWS
2878,Mecklenburg,Virginia,51117,VA,VA | MECKLENBURG
2879,Middlesex,Virginia,51119,VA,VA | MIDDLESEX
2880,Montgomery,Virginia,51121,VA,VA | MONTGOMERY
2881,Nelson,Virginia,51125,VA,VA | NELSON
2882,New Kent,Virginia,51127,VA,VA | NEW KENT
2883,Northampton,Virginia,51131,VA,VA | NORTHAMPTON
2884,Northumberland,Virginia,51133,VA,VA | NORTHUMBERLAND
2885,Nottoway,Virginia,51135,VA,VA | NOTTOWAY
2886,Orange,Virginia,51137,VA,VA | ORANGE
2887,Page,Virginia,51139,VA,VA | PAGE
2888,Patrick,Virginia,51141,VA,VA | PATRICK
2889,Pittsylvania,Virginia,51143,VA,VA | PITTSYLVANIA
2890,Powhatan,Virginia,51145,VA,VA | POWHATAN
2891,Prince Edward,Virginia,51147,VA,VA | PRINCE EDWARD
2892,Prince George,Virginia,51149,VA,VA | PRINCE GEORGE
2893,Prince William,Virginia,51153,VA,VA | PRINCE WILLIAM
2894,Pulaski,Virginia,51155,VA,VA | PULASKI
